127.0.0.1 - - [25/Mar/2023:09:59:48 +0800] "GET /Bahoot/register?name=duffy&email=duffy@gmail.com&password=123&phoneNumber=963 HTTP/1.1" 200 -
127.0.0.1 - - [25/Mar/2023:11:33:27 +0800] "GET /Bahoot/SQL?sql=SELECT%20currentQuestionID%20FROM%20session%20WHERE%20roomCode%20=%20'3005' HTTP/1.1" 200 23
127.0.0.1 - - [25/Mar/2023:11:33:27 +0800] "GET /Bahoot/SQL?sql=SELECT%20opt1%20FROM%20questions%20WHERE%20id='3%20%20' HTTP/1.1" 200 20
127.0.0.1 - - [25/Mar/2023:11:33:27 +0800] "GET /Bahoot/SQL?sql=SELECT%20opt2%20FROM%20questions%20WHERE%20id='3%20%20' HTTP/1.1" 200 18
127.0.0.1 - - [25/Mar/2023:11:33:27 +0800] "GET /Bahoot/SQL?sql=SELECT%20opt3%20FROM%20questions%20WHERE%20id='3%20%20' HTTP/1.1" 200 23
127.0.0.1 - - [25/Mar/2023:11:33:27 +0800] "GET /Bahoot/SQL?sql=SELECT%20opt4%20FROM%20questions%20WHERE%20id='3%20%20' HTTP/1.1" 200 21
127.0.0.1 - - [25/Mar/2023:11:39:36 +0800] "GET /Bahoot/login?email=i@g.com&password=123 HTTP/1.1" 200 3
127.0.0.1 - - [25/Mar/2023:11:39:40 +0800] "GET /Bahoot/SQL?sql=SELECT%20*%20FROM%20session%20WHERE%20roomCode%20=%20'774537' HTTP/1.1" 200 44
127.0.0.1 - - [25/Mar/2023:11:39:40 +0800] "GET /Bahoot/SQL?sql=SELECT%20currentQuestionID%20FROM%20session%20WHERE%20roomCode%20=%20'774537' HTTP/1.1" 200 23
127.0.0.1 - - [25/Mar/2023:11:39:40 +0800] "GET /Bahoot/SQL?sql=SELECT%20opt1%20FROM%20questions%20WHERE%20id='1%20%20' HTTP/1.1" 200 10
127.0.0.1 - - [25/Mar/2023:11:39:40 +0800] "GET /Bahoot/SQL?sql=SELECT%20opt2%20FROM%20questions%20WHERE%20id='1%20%20' HTTP/1.1" 200 10
127.0.0.1 - - [25/Mar/2023:11:39:40 +0800] "GET /Bahoot/SQL?sql=SELECT%20opt3%20FROM%20questions%20WHERE%20id='1%20%20' HTTP/1.1" 200 11
127.0.0.1 - - [25/Mar/2023:11:39:40 +0800] "GET /Bahoot/SQL?sql=SELECT%20opt4%20FROM%20questions%20WHERE%20id='1%20%20' HTTP/1.1" 200 11
127.0.0.1 - - [25/Mar/2023:11:39:44 +0800] "GET /Bahoot/response?option=3&userID=6&roomCode=774537 HTTP/1.1" 200 23
127.0.0.1 - - [25/Mar/2023:11:41:01 +0800] "GET /Bahoot/login?email=i@g.com&password=123 HTTP/1.1" 200 3
127.0.0.1 - - [25/Mar/2023:11:41:56 +0800] "GET /Bahoot/SQL?sql=SELECT%20*%20FROM%20session%20WHERE%20roomCode%20=%20'3' HTTP/1.1" 200 -
127.0.0.1 - - [25/Mar/2023:11:42:04 +0800] "GET /Bahoot/SQL?sql=SELECT%20*%20FROM%20session%20WHERE%20roomCode%20=%20'324456' HTTP/1.1" 200 -
127.0.0.1 - - [25/Mar/2023:11:42:09 +0800] "GET /Bahoot/SQL?sql=SELECT%20*%20FROM%20session%20WHERE%20roomCode%20=%20'774537' HTTP/1.1" 200 44
127.0.0.1 - - [25/Mar/2023:11:42:09 +0800] "GET /Bahoot/SQL?sql=SELECT%20currentQuestionID%20FROM%20session%20WHERE%20roomCode%20=%20'774537' HTTP/1.1" 200 23
127.0.0.1 - - [25/Mar/2023:11:42:09 +0800] "GET /Bahoot/SQL?sql=SELECT%20opt1%20FROM%20questions%20WHERE%20id='1%20%20' HTTP/1.1" 200 10
127.0.0.1 - - [25/Mar/2023:11:42:09 +0800] "GET /Bahoot/SQL?sql=SELECT%20opt2%20FROM%20questions%20WHERE%20id='1%20%20' HTTP/1.1" 200 10
127.0.0.1 - - [25/Mar/2023:11:42:09 +0800] "GET /Bahoot/SQL?sql=SELECT%20opt3%20FROM%20questions%20WHERE%20id='1%20%20' HTTP/1.1" 200 11
127.0.0.1 - - [25/Mar/2023:11:42:09 +0800] "GET /Bahoot/SQL?sql=SELECT%20opt4%20FROM%20questions%20WHERE%20id='1%20%20' HTTP/1.1" 200 11
127.0.0.1 - - [25/Mar/2023:11:56:30 +0800] "GET /Bahoot/login?email=i@g.com&password=123 HTTP/1.1" 200 3
127.0.0.1 - - [25/Mar/2023:11:56:34 +0800] "GET /Bahoot/SQL?sql=SELECT%20*%20FROM%20session%20WHERE%20roomCode%20=%20'774537' HTTP/1.1" 200 44
127.0.0.1 - - [25/Mar/2023:11:56:34 +0800] "GET /Bahoot/SQL?sql=SELECT%20currentQuestionID%20FROM%20session%20WHERE%20roomCode%20=%20'774537' HTTP/1.1" 200 23
127.0.0.1 - - [25/Mar/2023:11:56:34 +0800] "GET /Bahoot/SQL?sql=SELECT%20opt1%20FROM%20questions%20WHERE%20id='1%20%20' HTTP/1.1" 200 10
127.0.0.1 - - [25/Mar/2023:11:56:34 +0800] "GET /Bahoot/SQL?sql=SELECT%20opt2%20FROM%20questions%20WHERE%20id='1%20%20' HTTP/1.1" 200 10
127.0.0.1 - - [25/Mar/2023:11:56:34 +0800] "GET /Bahoot/SQL?sql=SELECT%20opt3%20FROM%20questions%20WHERE%20id='1%20%20' HTTP/1.1" 200 11
127.0.0.1 - - [25/Mar/2023:11:56:34 +0800] "GET /Bahoot/SQL?sql=SELECT%20opt4%20FROM%20questions%20WHERE%20id='1%20%20' HTTP/1.1" 200 11
127.0.0.1 - - [25/Mar/2023:11:56:34 +0800] "GET /Bahoot/SQL?sql=SELECT%20qnNo%20FROM%20questions%20WHERE%20id='1%20%20' HTTP/1.1" 200 10
127.0.0.1 - - [25/Mar/2023:11:57:30 +0800] "GET /Bahoot/login?email=i@g.com&password=123 HTTP/1.1" 200 3
127.0.0.1 - - [25/Mar/2023:11:57:33 +0800] "GET /Bahoot/SQL?sql=SELECT%20*%20FROM%20session%20WHERE%20roomCode%20=%20'774537' HTTP/1.1" 200 44
127.0.0.1 - - [25/Mar/2023:11:57:33 +0800] "GET /Bahoot/SQL?sql=SELECT%20currentQuestionID%20FROM%20session%20WHERE%20roomCode%20=%20'774537' HTTP/1.1" 200 23
127.0.0.1 - - [25/Mar/2023:11:57:33 +0800] "GET /Bahoot/SQL?sql=SELECT%20opt1%20FROM%20questions%20WHERE%20id='3%20%20' HTTP/1.1" 200 20
127.0.0.1 - - [25/Mar/2023:11:57:33 +0800] "GET /Bahoot/SQL?sql=SELECT%20opt2%20FROM%20questions%20WHERE%20id='3%20%20' HTTP/1.1" 200 18
127.0.0.1 - - [25/Mar/2023:11:57:33 +0800] "GET /Bahoot/SQL?sql=SELECT%20opt3%20FROM%20questions%20WHERE%20id='3%20%20' HTTP/1.1" 200 23
127.0.0.1 - - [25/Mar/2023:11:57:33 +0800] "GET /Bahoot/SQL?sql=SELECT%20opt4%20FROM%20questions%20WHERE%20id='3%20%20' HTTP/1.1" 200 21
127.0.0.1 - - [25/Mar/2023:11:57:33 +0800] "GET /Bahoot/SQL?sql=SELECT%20qnNo%20FROM%20questions%20WHERE%20id='3%20%20' HTTP/1.1" 200 10
127.0.0.1 - - [25/Mar/2023:11:58:55 +0800] "GET /Bahoot/login?email=i@g.com&password=123 HTTP/1.1" 200 3
127.0.0.1 - - [25/Mar/2023:11:58:58 +0800] "GET /Bahoot/SQL?sql=SELECT%20*%20FROM%20session%20WHERE%20roomCode%20=%20'774537' HTTP/1.1" 200 44
127.0.0.1 - - [25/Mar/2023:11:58:58 +0800] "GET /Bahoot/SQL?sql=SELECT%20currentQuestionID%20FROM%20session%20WHERE%20roomCode%20=%20'774537' HTTP/1.1" 200 23
127.0.0.1 - - [25/Mar/2023:11:58:58 +0800] "GET /Bahoot/SQL?sql=SELECT%20opt1%20FROM%20questions%20WHERE%20id='3%20%20' HTTP/1.1" 200 20
127.0.0.1 - - [25/Mar/2023:11:58:58 +0800] "GET /Bahoot/SQL?sql=SELECT%20opt2%20FROM%20questions%20WHERE%20id='3%20%20' HTTP/1.1" 200 18
127.0.0.1 - - [25/Mar/2023:11:58:58 +0800] "GET /Bahoot/SQL?sql=SELECT%20opt3%20FROM%20questions%20WHERE%20id='3%20%20' HTTP/1.1" 200 23
127.0.0.1 - - [25/Mar/2023:11:58:58 +0800] "GET /Bahoot/SQL?sql=SELECT%20opt4%20FROM%20questions%20WHERE%20id='3%20%20' HTTP/1.1" 200 21
127.0.0.1 - - [25/Mar/2023:11:58:58 +0800] "GET /Bahoot/SQL?sql=SELECT%20qnNo%20FROM%20questions%20WHERE%20id='3%20%20' HTTP/1.1" 200 10
127.0.0.1 - - [25/Mar/2023:11:59:05 +0800] "GET /Bahoot/response?option=3&userID=6&roomCode=774537 HTTP/1.1" 200 25
127.0.0.1 - - [25/Mar/2023:12:05:03 +0800] "GET /Bahoot/login?email=I@g.com&password=123 HTTP/1.1" 200 3
127.0.0.1 - - [25/Mar/2023:12:05:07 +0800] "GET /Bahoot/SQL?sql=SELECT%20*%20FROM%20session%20WHERE%20roomCode%20=%20'774537' HTTP/1.1" 200 44
127.0.0.1 - - [25/Mar/2023:12:05:07 +0800] "GET /Bahoot/SQL?sql=SELECT%20currentQuestionID%20FROM%20session%20WHERE%20roomCode%20=%20'774537' HTTP/1.1" 200 23
127.0.0.1 - - [25/Mar/2023:12:05:07 +0800] "GET /Bahoot/SQL?sql=SELECT%20opt1%20FROM%20questions%20WHERE%20id='3%20%20' HTTP/1.1" 200 20
127.0.0.1 - - [25/Mar/2023:12:05:07 +0800] "GET /Bahoot/SQL?sql=SELECT%20opt2%20FROM%20questions%20WHERE%20id='3%20%20' HTTP/1.1" 200 18
127.0.0.1 - - [25/Mar/2023:12:05:07 +0800] "GET /Bahoot/SQL?sql=SELECT%20opt3%20FROM%20questions%20WHERE%20id='3%20%20' HTTP/1.1" 200 23
127.0.0.1 - - [25/Mar/2023:12:05:07 +0800] "GET /Bahoot/SQL?sql=SELECT%20opt4%20FROM%20questions%20WHERE%20id='3%20%20' HTTP/1.1" 200 21
127.0.0.1 - - [25/Mar/2023:12:05:07 +0800] "GET /Bahoot/SQL?sql=SELECT%20qnNo%20FROM%20questions%20WHERE%20id='3%20%20' HTTP/1.1" 200 10
127.0.0.1 - - [25/Mar/2023:12:05:08 +0800] "GET /Bahoot/response?option=3&userID=6&roomCode=774537 HTTP/1.1" 200 25
127.0.0.1 - - [25/Mar/2023:12:05:09 +0800] "GET /Bahoot/SQL?sql=SELECT%20currentQuestionID%20FROM%20session%20WHERE%20roomCode%20=%20'774537' HTTP/1.1" 200 23
127.0.0.1 - - [25/Mar/2023:12:05:09 +0800] "GET /Bahoot/SQL?sql=SELECT%20opt1%20FROM%20questions%20WHERE%20id='3%20%20' HTTP/1.1" 200 20
127.0.0.1 - - [25/Mar/2023:12:05:09 +0800] "GET /Bahoot/SQL?sql=SELECT%20opt2%20FROM%20questions%20WHERE%20id='3%20%20' HTTP/1.1" 200 18
127.0.0.1 - - [25/Mar/2023:12:05:09 +0800] "GET /Bahoot/SQL?sql=SELECT%20opt3%20FROM%20questions%20WHERE%20id='3%20%20' HTTP/1.1" 200 23
127.0.0.1 - - [25/Mar/2023:12:05:09 +0800] "GET /Bahoot/SQL?sql=SELECT%20opt4%20FROM%20questions%20WHERE%20id='3%20%20' HTTP/1.1" 200 21
127.0.0.1 - - [25/Mar/2023:12:05:09 +0800] "GET /Bahoot/SQL?sql=SELECT%20qnNo%20FROM%20questions%20WHERE%20id='3%20%20' HTTP/1.1" 200 10
127.0.0.1 - - [25/Mar/2023:12:05:10 +0800] "GET /Bahoot/response?option=3&userID=6&roomCode=774537 HTTP/1.1" 200 25
127.0.0.1 - - [25/Mar/2023:12:05:11 +0800] "GET /Bahoot/SQL?sql=SELECT%20currentQuestionID%20FROM%20session%20WHERE%20roomCode%20=%20'774537' HTTP/1.1" 200 23
127.0.0.1 - - [25/Mar/2023:12:05:11 +0800] "GET /Bahoot/SQL?sql=SELECT%20opt1%20FROM%20questions%20WHERE%20id='3%20%20' HTTP/1.1" 200 20
127.0.0.1 - - [25/Mar/2023:12:05:11 +0800] "GET /Bahoot/SQL?sql=SELECT%20opt2%20FROM%20questions%20WHERE%20id='3%20%20' HTTP/1.1" 200 18
127.0.0.1 - - [25/Mar/2023:12:05:11 +0800] "GET /Bahoot/SQL?sql=SELECT%20opt3%20FROM%20questions%20WHERE%20id='3%20%20' HTTP/1.1" 200 23
127.0.0.1 - - [25/Mar/2023:12:05:11 +0800] "GET /Bahoot/SQL?sql=SELECT%20opt4%20FROM%20questions%20WHERE%20id='3%20%20' HTTP/1.1" 200 21
127.0.0.1 - - [25/Mar/2023:12:05:11 +0800] "GET /Bahoot/SQL?sql=SELECT%20qnNo%20FROM%20questions%20WHERE%20id='3%20%20' HTTP/1.1" 200 10
127.0.0.1 - - [25/Mar/2023:12:05:12 +0800] "GET /Bahoot/response?option=3&userID=6&roomCode=774537 HTTP/1.1" 200 25
127.0.0.1 - - [25/Mar/2023:12:05:12 +0800] "GET /Bahoot/SQL?sql=SELECT%20currentQuestionID%20FROM%20session%20WHERE%20roomCode%20=%20'774537' HTTP/1.1" 200 23
127.0.0.1 - - [25/Mar/2023:12:05:13 +0800] "GET /Bahoot/SQL?sql=SELECT%20opt1%20FROM%20questions%20WHERE%20id='3%20%20' HTTP/1.1" 200 20
127.0.0.1 - - [25/Mar/2023:12:05:13 +0800] "GET /Bahoot/SQL?sql=SELECT%20opt2%20FROM%20questions%20WHERE%20id='3%20%20' HTTP/1.1" 200 18
127.0.0.1 - - [25/Mar/2023:12:05:13 +0800] "GET /Bahoot/SQL?sql=SELECT%20opt3%20FROM%20questions%20WHERE%20id='3%20%20' HTTP/1.1" 200 23
127.0.0.1 - - [25/Mar/2023:12:05:13 +0800] "GET /Bahoot/SQL?sql=SELECT%20opt4%20FROM%20questions%20WHERE%20id='3%20%20' HTTP/1.1" 200 21
127.0.0.1 - - [25/Mar/2023:12:05:13 +0800] "GET /Bahoot/SQL?sql=SELECT%20qnNo%20FROM%20questions%20WHERE%20id='3%20%20' HTTP/1.1" 200 10
127.0.0.1 - - [25/Mar/2023:12:05:14 +0800] "GET /Bahoot/response?option=4&userID=6&roomCode=774537 HTTP/1.1" 200 23
127.0.0.1 - - [25/Mar/2023:12:05:14 +0800] "GET /Bahoot/SQL?sql=SELECT%20currentQuestionID%20FROM%20session%20WHERE%20roomCode%20=%20'774537' HTTP/1.1" 200 23
127.0.0.1 - - [25/Mar/2023:12:05:14 +0800] "GET /Bahoot/SQL?sql=SELECT%20opt1%20FROM%20questions%20WHERE%20id='3%20%20' HTTP/1.1" 200 20
127.0.0.1 - - [25/Mar/2023:12:05:14 +0800] "GET /Bahoot/SQL?sql=SELECT%20opt2%20FROM%20questions%20WHERE%20id='3%20%20' HTTP/1.1" 200 18
127.0.0.1 - - [25/Mar/2023:12:05:14 +0800] "GET /Bahoot/SQL?sql=SELECT%20opt3%20FROM%20questions%20WHERE%20id='3%20%20' HTTP/1.1" 200 23
127.0.0.1 - - [25/Mar/2023:12:05:14 +0800] "GET /Bahoot/SQL?sql=SELECT%20opt4%20FROM%20questions%20WHERE%20id='3%20%20' HTTP/1.1" 200 21
127.0.0.1 - - [25/Mar/2023:12:05:14 +0800] "GET /Bahoot/SQL?sql=SELECT%20qnNo%20FROM%20questions%20WHERE%20id='3%20%20' HTTP/1.1" 200 10
127.0.0.1 - - [25/Mar/2023:12:05:16 +0800] "GET /Bahoot/response?option=4&userID=6&roomCode=774537 HTTP/1.1" 200 23
127.0.0.1 - - [25/Mar/2023:12:05:16 +0800] "GET /Bahoot/SQL?sql=SELECT%20currentQuestionID%20FROM%20session%20WHERE%20roomCode%20=%20'774537' HTTP/1.1" 200 23
127.0.0.1 - - [25/Mar/2023:12:05:16 +0800] "GET /Bahoot/SQL?sql=SELECT%20opt1%20FROM%20questions%20WHERE%20id='3%20%20' HTTP/1.1" 200 20
127.0.0.1 - - [25/Mar/2023:12:05:16 +0800] "GET /Bahoot/SQL?sql=SELECT%20opt2%20FROM%20questions%20WHERE%20id='3%20%20' HTTP/1.1" 200 18
127.0.0.1 - - [25/Mar/2023:12:05:16 +0800] "GET /Bahoot/SQL?sql=SELECT%20opt3%20FROM%20questions%20WHERE%20id='3%20%20' HTTP/1.1" 200 23
127.0.0.1 - - [25/Mar/2023:12:05:16 +0800] "GET /Bahoot/SQL?sql=SELECT%20opt4%20FROM%20questions%20WHERE%20id='3%20%20' HTTP/1.1" 200 21
127.0.0.1 - - [25/Mar/2023:12:05:16 +0800] "GET /Bahoot/SQL?sql=SELECT%20qnNo%20FROM%20questions%20WHERE%20id='3%20%20' HTTP/1.1" 200 10
127.0.0.1 - - [25/Mar/2023:12:05:17 +0800] "GET /Bahoot/response?option=4&userID=6&roomCode=774537 HTTP/1.1" 200 23
127.0.0.1 - - [25/Mar/2023:12:05:17 +0800] "GET /Bahoot/SQL?sql=SELECT%20currentQuestionID%20FROM%20session%20WHERE%20roomCode%20=%20'774537' HTTP/1.1" 200 23
127.0.0.1 - - [25/Mar/2023:12:05:18 +0800] "GET /Bahoot/SQL?sql=SELECT%20opt1%20FROM%20questions%20WHERE%20id='3%20%20' HTTP/1.1" 200 20
127.0.0.1 - - [25/Mar/2023:12:05:18 +0800] "GET /Bahoot/SQL?sql=SELECT%20opt2%20FROM%20questions%20WHERE%20id='3%20%20' HTTP/1.1" 200 18
127.0.0.1 - - [25/Mar/2023:12:05:18 +0800] "GET /Bahoot/SQL?sql=SELECT%20opt3%20FROM%20questions%20WHERE%20id='3%20%20' HTTP/1.1" 200 23
127.0.0.1 - - [25/Mar/2023:12:05:18 +0800] "GET /Bahoot/SQL?sql=SELECT%20opt4%20FROM%20questions%20WHERE%20id='3%20%20' HTTP/1.1" 200 21
127.0.0.1 - - [25/Mar/2023:12:05:18 +0800] "GET /Bahoot/SQL?sql=SELECT%20qnNo%20FROM%20questions%20WHERE%20id='3%20%20' HTTP/1.1" 200 10
127.0.0.1 - - [25/Mar/2023:12:05:18 +0800] "GET /Bahoot/response?option=2&userID=6&roomCode=774537 HTTP/1.1" 200 25
127.0.0.1 - - [25/Mar/2023:12:05:20 +0800] "GET /Bahoot/SQL?sql=SELECT%20currentQuestionID%20FROM%20session%20WHERE%20roomCode%20=%20'774537' HTTP/1.1" 200 23
127.0.0.1 - - [25/Mar/2023:12:05:20 +0800] "GET /Bahoot/SQL?sql=SELECT%20opt1%20FROM%20questions%20WHERE%20id='3%20%20' HTTP/1.1" 200 20
127.0.0.1 - - [25/Mar/2023:12:05:20 +0800] "GET /Bahoot/SQL?sql=SELECT%20opt2%20FROM%20questions%20WHERE%20id='3%20%20' HTTP/1.1" 200 18
127.0.0.1 - - [25/Mar/2023:12:05:20 +0800] "GET /Bahoot/SQL?sql=SELECT%20opt3%20FROM%20questions%20WHERE%20id='3%20%20' HTTP/1.1" 200 23
127.0.0.1 - - [25/Mar/2023:12:05:20 +0800] "GET /Bahoot/SQL?sql=SELECT%20opt4%20FROM%20questions%20WHERE%20id='3%20%20' HTTP/1.1" 200 21
127.0.0.1 - - [25/Mar/2023:12:05:20 +0800] "GET /Bahoot/SQL?sql=SELECT%20qnNo%20FROM%20questions%20WHERE%20id='3%20%20' HTTP/1.1" 200 10
127.0.0.1 - - [25/Mar/2023:12:05:20 +0800] "GET /Bahoot/response?option=4&userID=6&roomCode=774537 HTTP/1.1" 200 23
127.0.0.1 - - [25/Mar/2023:12:05:21 +0800] "GET /Bahoot/SQL?sql=SELECT%20currentQuestionID%20FROM%20session%20WHERE%20roomCode%20=%20'774537' HTTP/1.1" 200 23
127.0.0.1 - - [25/Mar/2023:12:05:21 +0800] "GET /Bahoot/SQL?sql=SELECT%20opt1%20FROM%20questions%20WHERE%20id='3%20%20' HTTP/1.1" 200 20
127.0.0.1 - - [25/Mar/2023:12:05:21 +0800] "GET /Bahoot/SQL?sql=SELECT%20opt2%20FROM%20questions%20WHERE%20id='3%20%20' HTTP/1.1" 200 18
127.0.0.1 - - [25/Mar/2023:12:05:21 +0800] "GET /Bahoot/SQL?sql=SELECT%20opt3%20FROM%20questions%20WHERE%20id='3%20%20' HTTP/1.1" 200 23
127.0.0.1 - - [25/Mar/2023:12:05:21 +0800] "GET /Bahoot/SQL?sql=SELECT%20opt4%20FROM%20questions%20WHERE%20id='3%20%20' HTTP/1.1" 200 21
127.0.0.1 - - [25/Mar/2023:12:05:21 +0800] "GET /Bahoot/SQL?sql=SELECT%20qnNo%20FROM%20questions%20WHERE%20id='3%20%20' HTTP/1.1" 200 10
127.0.0.1 - - [25/Mar/2023:12:05:21 +0800] "GET /Bahoot/response?option=3&userID=6&roomCode=774537 HTTP/1.1" 200 25
127.0.0.1 - - [25/Mar/2023:12:05:22 +0800] "GET /Bahoot/SQL?sql=SELECT%20currentQuestionID%20FROM%20session%20WHERE%20roomCode%20=%20'774537' HTTP/1.1" 200 23
127.0.0.1 - - [25/Mar/2023:12:05:22 +0800] "GET /Bahoot/SQL?sql=SELECT%20opt1%20FROM%20questions%20WHERE%20id='3%20%20' HTTP/1.1" 200 20
127.0.0.1 - - [25/Mar/2023:12:05:22 +0800] "GET /Bahoot/SQL?sql=SELECT%20opt2%20FROM%20questions%20WHERE%20id='3%20%20' HTTP/1.1" 200 18
127.0.0.1 - - [25/Mar/2023:12:05:22 +0800] "GET /Bahoot/SQL?sql=SELECT%20opt3%20FROM%20questions%20WHERE%20id='3%20%20' HTTP/1.1" 200 23
127.0.0.1 - - [25/Mar/2023:12:05:22 +0800] "GET /Bahoot/SQL?sql=SELECT%20opt4%20FROM%20questions%20WHERE%20id='3%20%20' HTTP/1.1" 200 21
127.0.0.1 - - [25/Mar/2023:12:05:22 +0800] "GET /Bahoot/SQL?sql=SELECT%20qnNo%20FROM%20questions%20WHERE%20id='3%20%20' HTTP/1.1" 200 10
